Subject,Predicate,Object,ObjectLabel
FSC-R-414,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-414,url
F1963.16,博物馆,弗利尔美术馆,museum
FSC-B-479,图片,https://ids.si.edu/ids/iiif/FS-8512_26/full/full/0/default.jpg,images
FSC-G-43a-n,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-G-43a-n,url
S2012.9.1866,图片,https://ids.si.edu/ids/iiif/FS-rls_0365/full/full/0/default.jpg,images
FSC-P-986,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-986,url
S2012.9.912,图片,https://ids.si.edu/ids/iiif/FS-7648_33/full/full/0/default.jpg,images
S2012.9.1534,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1534,url
S2012.9.61,图片,https://ids.si.edu/ids/iiif/FS-7837_04/full/full/0/default.jpg,images
F1952.22,博物馆,弗利尔美术馆,museum
S2012.9.646,图片,https://ids.si.edu/ids/iiif/FS-7845_39/full/full/0/default.jpg,images
F1980.202h,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.202h,url
S2012.9.4022,图片,https://ids.si.edu/ids/iiif/FS-7715_23/full/full/0/default.jpg,images
F1998.76.71,博物馆,弗利尔美术馆,museum
S2012.9.4292,图片,https://ids.si.edu/ids/iiif/FS-rls_0541/full/full/0/default.jpg,images
S2012.9.623,图片,https://ids.si.edu/ids/iiif/FS-rls690/full/full/0/default.jpg,images
S1987.730,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.730,url
LTS1985.1.264.7,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_LTS1985.1.264.7,url
S2001.4,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2001.4,url
F1906.42a-l,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1906.42a-l,url
F1911.489,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.489,url
FSC-P-828,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-828,url
FSC-P-250,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-250,url
F1998.256.2,博物馆,弗利尔美术馆,museum
S1999.123,博物馆,弗利尔美术馆,museum
FSC-P-184,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-184v1/full/full/0/default.jpg,images
F1909.254a-b,博物馆,弗利尔美术馆,museum
S2012.9.3084,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3084,url
FSC-R-312,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-312,url
S2022.4.1,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2022.4.1,url
F1917.396.2a-b,图片,https://ids.si.edu/ids/iiif/FS-8537_24/full/full/0/default.jpg,images
S1987.658,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.658,url
S2012.9.1708,博物馆,弗利尔美术馆,museum
F1916.347,图片,https://ids.si.edu/ids/iiif/FS-7806_19/full/full/0/default.jpg,images
F1909.214,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1909.214,url
F1916.43,图片,https://ids.si.edu/ids/iiif/FS-7431_04/full/full/0/default.jpg,images
F1998.76.39,图片,https://ids.si.edu/ids/iiif/FS-6032_04/full/full/0/default.jpg,images
FSC-P-4193,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-4193_1/full/full/0/default.jpg,images
F1909.303,博物馆,弗利尔美术馆,museum
F1986.28a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1986.28a-b,url
F1911.245,博物馆,弗利尔美术馆,museum
FSC-L-32.1a-j-2a-d,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-L-32.1a-j-2a-d,url
S2012.9.1350,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1350,url
FSC-P-550,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-550_1/full/full/0/default.jpg,images
FSC-P-960,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-960_1/full/full/0/default.jpg,images
F1988.8a,博物馆,弗利尔美术馆,museum
S1987.405a-b,博物馆,弗利尔美术馆,museum
S2012.9.3877,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3877,url
S2012.9.4449,图片,https://ids.si.edu/ids/iiif/FS-rls_0903/full/full/0/default.jpg,images
S2012.9.1699,博物馆,弗利尔美术馆,museum
F1914.108,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1914.108,url
F1992.25,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1992.25,url
S2012.9.2283,博物馆,弗利尔美术馆,museum
F1980.102a-b,博物馆,弗利尔美术馆,museum
FSC-P-4283,博物馆,弗利尔美术馆,museum
FSC-P-2825,博物馆,弗利尔美术馆,museum
F1984.38.7a-c,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1984.38.7a-c,url
F1998.279.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.279.1-2,url
S2000.98,图片,https://ids.si.edu/ids/iiif/FS-5804_10/full/full/0/default.jpg,images
F1977.14a-b,图片,https://ids.si.edu/ids/iiif/FS-7945_13/full/full/0/default.jpg,images
S2012.9.2411a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2411a-b,url
S2012.9.3755,图片,https://ids.si.edu/ids/iiif/FS-7853_04/full/full/0/default.jpg,images
FSC-P-2753,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2753_1/full/full/0/default.jpg,images
S2012.9.1985.1a-b,博物馆,弗利尔美术馆,museum
S2012.9.3197,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3197,url
S2012.9.4461,博物馆,弗利尔美术馆,museum
S2012.9.3723,图片,https://ids.si.edu/ids/iiif/FS-7664_23/full/full/0/default.jpg,images
S2012.9.3983,博物馆,弗利尔美术馆,museum
FSC-P-934,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-934,url
FSC-P-547,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-547,url
FSC-B-128,博物馆,弗利尔美术馆,museum
S1991.134,图片,https://ids.si.edu/ids/iiif/FS-8511_27/full/full/0/default.jpg,images
F1904.320,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1904.320,url
S2012.9.2570,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2570,url
S2012.9.3585,图片,https://ids.si.edu/ids/iiif/FS-rls019b/full/full/0/default.jpg,images
F2015.2a-b,图片,https://ids.si.edu/ids/iiif/FS-F2015.2a-b_003-000001/full/full/0/default.jpg,images
S2012.9.1777.1a-b-2a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1777.1a-b-2a-b,url
FSC-P-3544,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-3544,url
F1911.350a-b,图片,https://ids.si.edu/ids/iiif/FS-8187_13/full/full/0/default.jpg,images
S2012.9.2835,博物馆,弗利尔美术馆,museum
S2012.9.3246,图片,https://ids.si.edu/ids/iiif/FS-8124_18/full/full/0/default.jpg,images
F1953.87,图片,https://ids.si.edu/ids/iiif/FS-7870_10/full/full/0/default.jpg,images
S2012.9.3493,图片,https://ids.si.edu/ids/iiif/FS-7846_30/full/full/0/default.jpg,images
F1998.76.86,博物馆,弗利尔美术馆,museum
FSC-P-4152,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-4152,url
S1987.714,图片,https://ids.si.edu/ids/iiif/FS-S1987.714_001/full/full/0/default.jpg,images
S2012.9.1450,图片,https://ids.si.edu/ids/iiif/FS-7857_62/full/full/0/default.jpg,images
F1917.48,博物馆,弗利尔美术馆,museum
S1987.227.2,图片,https://ids.si.edu/ids/iiif/FS-6215_09/full/full/0/default.jpg,images
F1919.30,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.30,url
F1915.139,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.139,url
FSC-R-310,博物馆,弗利尔美术馆,museum
S1987.740,博物馆,弗利尔美术馆,museum
FSC-P-54,博物馆,弗利尔美术馆,museum
S2012.9.1065,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1065,url
FSC-P-666,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-666,url
S2012.9.2241,图片,https://ids.si.edu/ids/iiif/FS-rls4815/full/full/0/default.jpg,images
S2012.9.3395,图片,https://ids.si.edu/ids/iiif/FS-6150_02/full/full/0/default.jpg,images
F1991.48a-b,图片,https://ids.si.edu/ids/iiif/FS-8102_25/full/full/0/default.jpg,images
F1923.14,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1923.14,url
FSC-P-2925,博物馆,弗利尔美术馆,museum
F1919.127a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.127a-b,url
F1980.100,图片,https://ids.si.edu/ids/iiif/FS-6026_01/full/full/0/default.jpg,images
S2012.9.1724,博物馆,弗利尔美术馆,museum
S2012.9.2296,图片,https://ids.si.edu/ids/iiif/FS-5750_07/full/full/0/default.jpg,images
S2012.9.3307,图片,https://ids.si.edu/ids/iiif/FS-7840_23/full/full/0/default.jpg,images
S1987.381a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.381a-b,url
S1987.334a-b,博物馆,弗利尔美术馆,museum
F1911.134,图片,https://ids.si.edu/ids/iiif/FS-7517_07/full/full/0/default.jpg,images
FSC-P-2844,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2844,url
S2012.9.178,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.178,url
S2012.9.2177,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2177,url
F1917.100,博物馆,弗利尔美术馆,museum
S2012.9.3046,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3046,url
S2012.9.3896,博物馆,弗利尔美术馆,museum
F1917.94,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.94,url
S2012.9.941,博物馆,弗利尔美术馆,museum
S1992.74.1-2,图片,https://ids.si.edu/ids/iiif/FS-2815-16h/full/full/0/default.jpg,images
F1911.624,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.624,url
FSC-P-3572,博物馆,弗利尔美术馆,museum
F1997.86,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1997.86,url
FSC-B-372,博物馆,弗利尔美术馆,museum
F1956.24,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1956.24,url
S2012.9.4124,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4124,url
F1916.613,博物馆,弗利尔美术馆,museum
S2012.9.4526,博物馆,弗利尔美术馆,museum
F1917.371,图片,https://ids.si.edu/ids/iiif/FS-7523_29/full/full/0/default.jpg,images
S2012.9.2729,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2729,url
FSC-B-1,博物馆,弗利尔美术馆,museum
F1968.31,图片,https://ids.si.edu/ids/iiif/FS-7807_07/full/full/0/default.jpg,images
F1988.6,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1988.6,url
S2001.28,图片,https://ids.si.edu/ids/iiif/FS-6884_11/full/full/0/default.jpg,images
S2012.9.2861,博物馆,弗利尔美术馆,museum
S2012.9.2058,博物馆,弗利尔美术馆,museum
S1987.407a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.407a-b,url
S2012.9.3837,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3837,url
FSC-B-463,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-463,url
S2012.9.2110,博物馆,弗利尔美术馆,museum
FSC-P-2819,博物馆,弗利尔美术馆,museum
F1918.38,博物馆,弗利尔美术馆,museum
S2012.9.4029,博物馆,弗利尔美术馆,museum
F1911.26,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.26,url
S2012.9.2073,博物馆,弗利尔美术馆,museum
S1987.281a-b,图片,https://ids.si.edu/ids/iiif/FS-6285_11/full/full/0/default.jpg,images
F2017.9,图片,https://ids.si.edu/ids/iiif/FS-F2017.9_001-000001/full/full/0/default.jpg,images
FSC-P-620,博物馆,弗利尔美术馆,museum
S2012.9.3123,图片,https://ids.si.edu/ids/iiif/FS-7779_09/full/full/0/default.jpg,images
FSC-B-60,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-60,url
F1909.325,图片,https://ids.si.edu/ids/iiif/FS-F1909.325_001/full/full/0/default.jpg,images
F2001.4a-s,图片,https://ids.si.edu/ids/iiif/FS-F2001.4a-s_002/full/full/0/default.jpg,images
F1911.545,图片,https://ids.si.edu/ids/iiif/FS-7259_19/full/full/0/default.jpg,images
F1915.144,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.144,url
S2012.9.1267,图片,https://ids.si.edu/ids/iiif/FS-7861_50/full/full/0/default.jpg,images
F1911.591,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.591,url
S2012.9.2229,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2229,url
F1945.41,图片,https://ids.si.edu/ids/iiif/FS-5123_02/full/full/0/default.jpg,images
S2012.9.3097,图片,https://ids.si.edu/ids/iiif/FS-8147_28/full/full/0/default.jpg,images
S2012.9.3413,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3413,url
F1915.288,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.288,url
FSC-GR-646,图片,https://ids.si.edu/ids/iiif/FS-8515_12/full/full/0/default.jpg,images
F1911.167h,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.167h,url
S2012.9.176,博物馆,弗利尔美术馆,museum
S2012.9.1144,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1144,url
S2012.9.3860a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3860a-b,url
S2012.9.2327,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2327,url
F1983.12.14,博物馆,弗利尔美术馆,museum
FSC-P-583,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-583,url
FSC-B-482,博物馆,弗利尔美术馆,museum
FSC-P-682,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-682_1/full/full/0/default.jpg,images
S1999.120.2,博物馆,弗利尔美术馆,museum
S1987.434,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.434,url
F1998.76.63,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.76.63,url
F1919.67,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.67,url
F1983.5,博物馆,弗利尔美术馆,museum
S2012.9.4230a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4230a-b,url
S2012.9.3829,博物馆,弗利尔美术馆,museum
F1980.175,图片,https://ids.si.edu/ids/iiif/FS-7492_23/full/full/0/default.jpg,images
FSC-P-3824,博物馆,弗利尔美术馆,museum
F1917.251,图片,https://ids.si.edu/ids/iiif/FS-7685_22/full/full/0/default.jpg,images
S1987.564,博物馆,弗利尔美术馆,museum
LTS1985.1.255.5,图片,https://ids.si.edu/ids/iiif/FS-8092_05/full/full/0/default.jpg,images
FSC-P-3508,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-3508_1/full/full/0/default.jpg,images
F1914.130,图片,https://ids.si.edu/ids/iiif/FS-7534_13/full/full/0/default.jpg,images
F1914.87a-b,博物馆,弗利尔美术馆,museum
F1911.168,图片,https://ids.si.edu/ids/iiif/FS-8051_05/full/full/0/default.jpg,images
F1998.200,博物馆,弗利尔美术馆,museum
FSC-P-2889,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2889,url
S2000.113,图片,https://ids.si.edu/ids/iiif/FS-5921_04/full/full/0/default.jpg,images
FSC-P-800,博物馆,弗利尔美术馆,museum
F1998.84,博物馆,弗利尔美术馆,museum
FSC-MS-23,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-MS-23,url
F1916.596,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.596,url
S2012.9.1007,博物馆,弗利尔美术馆,museum
S1987.801,图片,https://ids.si.edu/ids/iiif/FS-6835_06/full/full/0/default.jpg,images
F1900.36,图片,https://ids.si.edu/ids/iiif/FS-5767_01/full/full/0/default.jpg,images
S2012.9.4439,博物馆,弗利尔美术馆,museum
FSC-B-267,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-267/full/full/0/default.jpg,images
F1916.211,博物馆,弗利尔美术馆,museum
FSC-P-197,博物馆,弗利尔美术馆,museum
F1960.25a-j,博物馆,弗利尔美术馆,museum
LTS1985.1.574.1,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_LTS1985.1.574.1,url
FSC-P-4153,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-4153,url
FSC-P-2812,博物馆,弗利尔美术馆,museum
F1918.3,图片,https://ids.si.edu/ids/iiif/FS-5807_07/full/full/0/default.jpg,images
S2012.9.2520,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2520,url
F1937.30,博物馆,弗利尔美术馆,museum
F1906.37,图片,https://ids.si.edu/ids/iiif/FS-7943_13/full/full/0/default.jpg,images
F1909.166,图片,https://ids.si.edu/ids/iiif/FS-5907_04/full/full/0/default.jpg,images
F1919.98,博物馆,弗利尔美术馆,museum
F1919.25,图片,https://ids.si.edu/ids/iiif/FS-F1919.25_001/full/full/0/default.jpg,images
F1898.46,图片,https://ids.si.edu/ids/iiif/FS-8101_04/full/full/0/default.jpg,images
F1911.484,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.484,url
S2012.9.1821,图片,https://ids.si.edu/ids/iiif/FS-7844_26/full/full/0/default.jpg,images
S2012.9.4847,博物馆,弗利尔美术馆,museum
S2012.9.1601,图片,https://ids.si.edu/ids/iiif/FS-7648_51/full/full/0/default.jpg,images
S2022.4.4,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2022.4.4,url
F1917.376,图片,https://ids.si.edu/ids/iiif/FS-F1917.376_001/full/full/0/default.jpg,images
S2012.9.722,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.722,url
S2012.9.4421,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4421,url
S2012.9.4225,图片,https://ids.si.edu/ids/iiif/FS-rls_0477/full/full/0/default.jpg,images
F1998.85.1-2,博物馆,弗利尔美术馆,museum
S2012.9.3638,博物馆,弗利尔美术馆,museum
S2012.9.4466,博物馆,弗利尔美术馆,museum
S1987.696,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.696,url
S2012.9.1875,博物馆,弗利尔美术馆,museum
F1902.270,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1902.270,url
F1919.72,博物馆,弗利尔美术馆,museum
F1911.564a-b,图片,https://ids.si.edu/ids/iiif/FS-8008_22/full/full/0/default.jpg,images
F1905.305,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1905.305,url
FSC-R-367a-b,博物馆,弗利尔美术馆,museum
S1987.692,博物馆,弗利尔美术馆,museum
S2012.9.777,图片,https://ids.si.edu/ids/iiif/FS-S2012.9.777_001/full/full/0/default.jpg,images
F2007.4a-b,博物馆,弗利尔美术馆,museum
F1911.442a-d,图片,https://ids.si.edu/ids/iiif/FS-7786_18/full/full/0/default.jpg,images
S2012.9.4092,博物馆,弗利尔美术馆,museum
S2012.9.3109a-b,博物馆,弗利尔美术馆,museum
S2012.9.3324,博物馆,弗利尔美术馆,museum
FSC-P-4275.1-3,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-4275.1-3_1/full/full/0/default.jpg,images
S2012.9.4005,博物馆,弗利尔美术馆,museum
FSC-P-762,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-762_1/full/full/0/default.jpg,images
F1916.635,图片,https://ids.si.edu/ids/iiif/FS-7740_19/full/full/0/default.jpg,images
FSC-P-224,博物馆,弗利尔美术馆,museum
FSC-R-457,博物馆,弗利尔美术馆,museum
F1916.571g,图片,https://ids.si.edu/ids/iiif/FS-7413_17/full/full/0/default.jpg,images
FSC-P-2114,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2114_1-000001/full/full/0/default.jpg,images
F1998.282,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.282,url
S2012.9.2869,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2869,url
F1912.35,图片,https://ids.si.edu/ids/iiif/FS-7533_24/full/full/0/default.jpg,images
FSC-R-399,图片,https://ids.si.edu/ids/iiif/FS-8498_20/full/full/0/default.jpg,images
S2012.9.3746,博物馆,弗利尔美术馆,museum
S2012.9.3856a-b,图片,https://ids.si.edu/ids/iiif/FS-7675_27/full/full/0/default.jpg,images
S2012.9.4381,图片,https://ids.si.edu/ids/iiif/FS-rls_0982/full/full/0/default.jpg,images
F1956.31,图片,https://ids.si.edu/ids/iiif/FS-7767_12/full/full/0/default.jpg,images
S2012.9.3942,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3942,url
S2012.9.3460,图片,https://ids.si.edu/ids/iiif/FS-6165_01/full/full/0/default.jpg,images
F1980.111b,图片,https://ids.si.edu/ids/iiif/FS-7444_22/full/full/0/default.jpg,images
S2012.9.4527,博物馆,弗利尔美术馆,museum
S2012.9.3466,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3466,url
F1916.41,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.41,url
S2012.9.1804.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1804.1-2,url
S2012.9.3651,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3651,url
FSC-L-16,博物馆,弗利尔美术馆,museum
S2012.9.2477,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2477,url
F1909.402,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1909.402,url
FSC-P-844,博物馆,弗利尔美术馆,museum
FSC-P-591,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-591,url
S2012.9.2424.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2424.1-2,url
S2012.9.4681,图片,https://ids.si.edu/ids/iiif/FS-7851_32/full/full/0/default.jpg,images
F1915.322,博物馆,弗利尔美术馆,museum
S2012.9.708,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.708,url
F1983.12.3,图片,https://ids.si.edu/ids/iiif/FS-7776_13/full/full/0/default.jpg,images
S1987.204.2,图片,https://ids.si.edu/ids/iiif/FS-8132_14/full/full/0/default.jpg,images
S2012.9.174,图片,https://ids.si.edu/ids/iiif/FS-7645_52/full/full/0/default.jpg,images
F1917.319,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.319,url
F1915.150,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.150,url
FSC-P-3568,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-3568,url
F1923.22,博物馆,弗利尔美术馆,museum
S2012.9.105,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.105,url
S2012.9.3087,图片,https://ids.si.edu/ids/iiif/FS-7831_06/full/full/0/default.jpg,images
FSC-R-138a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-138a-b,url
S2012.9.455,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.455,url
S2012.9.4520,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4520,url
FSC-P-762,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-762,url
S2012.9.1405,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1405,url
F1911.368,图片,https://ids.si.edu/ids/iiif/FS-7047_09/full/full/0/default.jpg,images
FSC-P-2704,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2704,url
S2012.9.4449,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4449,url
S2012.9.2797,图片,https://ids.si.edu/ids/iiif/FS-rls_4014/full/full/0/default.jpg,images
S1987.517,图片,https://ids.si.edu/ids/iiif/FS-S1987.517_001/full/full/0/default.jpg,images
F1909.386,图片,https://ids.si.edu/ids/iiif/FS-7363_17/full/full/0/default.jpg,images
S2012.9.520,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.520,url
F1980.169d,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.169d,url
F1913.74,博物馆,弗利尔美术馆,museum
FSC-B-56,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-56,url
FSC-B-216,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-216,url
S2012.9.2983,博物馆,弗利尔美术馆,museum
S2012.9.1926,图片,https://ids.si.edu/ids/iiif/FS-7820_26/full/full/0/default.jpg,images
FSC-R-100,图片,https://ids.si.edu/ids/iiif/FS-8449_12/full/full/0/default.jpg,images
FSC-P-2923,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2923,url
S2012.9.1964,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1964,url
F1919.38,图片,https://ids.si.edu/ids/iiif/FS-F1919.38_001/full/full/0/default.jpg,images
FSC-R-92a-b,图片,https://ids.si.edu/ids/iiif/FS-8449_04/full/full/0/default.jpg,images
FSC-P-812,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-812,url
FSC-P-870,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-870_1/full/full/0/default.jpg,images
FSC-B-450,图片,https://ids.si.edu/ids/iiif/FS-8511_13/full/full/0/default.jpg,images
F1909.176,博物馆,弗利尔美术馆,museum
F1913.178,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1913.178,url
FSC-P-159,博物馆,弗利尔美术馆,museum
F1916.117,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.117,url
F1911.115,博物馆,弗利尔美术馆,museum
