Subject,Predicate,Object,ObjectLabel
2005.5.399,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_399_ve_s20-02v01.jpg,images
2004.19.27,链接,https://search.museums.ualberta.ca/21-19092,url
2005.5.639.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_639_001_re_m01_s20-02v01.jpg,images
2005.5.59,博物馆,亚伯达大学,museum
2005.5.558,链接,https://search.museums.ualberta.ca/21-19780,url
2005.5.364.1,博物馆,亚伯达大学,museum
2004.19.83,链接,https://search.museums.ualberta.ca/21-19148,url
2005.5.422,链接,https://search.museums.ualberta.ca/21-19644,url
2005.5.550.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_550_001_ve_s23-03v01.jpg,images
2005.5.123,链接,https://search.museums.ualberta.ca/21-19345,url
2005.5.371,博物馆,亚伯达大学,museum
2004.19.79.5,博物馆,亚伯达大学,museum
2004.19.2.35,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_035_s21-10v01.jpg,images
2004.19.2.39,链接,https://search.museums.ualberta.ca/21-20050,url
2005.5.157,博物馆,亚伯达大学,museum
2010.20.1.6,博物馆,亚伯达大学,museum
2004.19.3.29,博物馆,亚伯达大学,museum
2005.5.281,博物馆,亚伯达大学,museum
2005.5.111,链接,https://search.museums.ualberta.ca/21-19333,url
2005.5.606.2,博物馆,亚伯达大学,museum
2010.21.4,图片,https://media.museums.ualberta.ca/UAAC/fullres/2010/2010_021_004_s23-01v01.jpg,images
2005.5.425,博物馆,亚伯达大学,museum
2004.19.1.1.64,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_064_s21-03v01.jpg,images
2005.5.245,链接,https://search.museums.ualberta.ca/21-19467,url
2005.5.375,链接,https://search.museums.ualberta.ca/21-19597,url
2005.5.617,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_617_ve_s19-12v01.jpg,images
2005.5.404,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_404_d01_s19-12v01.jpg,images
2004.19.1.1.6,链接,https://search.museums.ualberta.ca/21-21426,url
2005.5.231,博物馆,亚伯达大学,museum
2005.5.566.2,博物馆,亚伯达大学,museum
2010.20.1.3.2,博物馆,亚伯达大学,museum
2005.5.349,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_349_g05_s20-02v01.jpg,images
2004.19.68.1.5,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_005_s21-03v01.jpg,images
2005.5.288.2,博物馆,亚伯达大学,museum
2005.5.555.1,博物馆,亚伯达大学,museum
2005.5.453,博物馆,亚伯达大学,museum
2004.19.72.9,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_072_009_s21-03v01.jpg,images
2004.19.14.2,博物馆,亚伯达大学,museum
2005.5.604.2,博物馆,亚伯达大学,museum
2004.19.2.36,链接,https://search.museums.ualberta.ca/21-20047,url
2005.5.245.3,博物馆,亚伯达大学,museum
2005.5.340,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_340_ve_s20-02v01.jpg,images
2005.5.551.2,博物馆,亚伯达大学,museum
2005.5.566.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_566_001_ve_s19-12v01.jpg,images
2005.5.539,博物馆,亚伯达大学,museum
2005.5.88.9,博物馆,亚伯达大学,museum
2005.5.601.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_641_001_s20-02v01.jpg,images
2004.19.9.7,链接,https://search.museums.ualberta.ca/21-20503,url
2005.5.161,链接,https://search.museums.ualberta.ca/21-19383,url
2010.16.1.7,链接,https://search.museums.ualberta.ca/21-23575,url
2005.5.448.3,博物馆,亚伯达大学,museum
2005.5.348,博物馆,亚伯达大学,museum
2004.19.54.2.1,博物馆,亚伯达大学,museum
2022.7.5.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2022/2022_007_005_001_ve_s23-03v01.jpg,images
2005.5.332,博物馆,亚伯达大学,museum
2005.5.448,链接,https://search.museums.ualberta.ca/21-19670,url
2005.5.559,博物馆,亚伯达大学,museum
2005.5.239,链接,https://search.museums.ualberta.ca/21-19461,url
2004.19.68.1.19,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_019_s21-03v01.jpg,images
2005.5.552.1,博物馆,亚伯达大学,museum
2010.20.1.6.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_006_001_s20-02v01.jpg,images
2005.5.226.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_226_002_re_s19-12v01.jpg,images
2005.5.550,博物馆,亚伯达大学,museum
2010.20.1.2.4,博物馆,亚伯达大学,museum
2005.5.350,链接,https://search.museums.ualberta.ca/21-19572,url
2004.19.70.2.1,博物馆,亚伯达大学,museum
2005.5.549.1,博物馆,亚伯达大学,museum
2004.19.3.29,链接,https://search.museums.ualberta.ca/21-20116,url
2005.5.536.1,链接,https://search.museums.ualberta.ca/21-20926,url
2005.5.581.2,链接,https://search.museums.ualberta.ca/21-20707,url
2010.21.2.1,链接,https://search.museums.ualberta.ca/21-24284,url
2005.5.142,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_142_re_s21-03v01.jpg,images
2005.5.504,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_504_s19-12v01.jpg,images
2010.20.2.2,链接,https://search.museums.ualberta.ca/21-23662,url
2004.19.1.1.58,博物馆,亚伯达大学,museum
2005.5.325,博物馆,亚伯达大学,museum
2005.5.492,图片,https://media.museums.ualberta.ca/UAAC/full/2005/05_005_492s01v01.jpg,images
2005.5.318,链接,https://search.museums.ualberta.ca/21-19540,url
2004.19.38.21,链接,https://search.museums.ualberta.ca/21-20420,url
2004.19.15.2.2,链接,https://search.museums.ualberta.ca/21-20523,url
2005.5.184,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_184_ve_s20-02v01.jpg,images
2004.19.64.3.2,链接,https://search.museums.ualberta.ca/21-20540,url
2004.19.9.13,链接,https://search.museums.ualberta.ca/21-20510,url
2022.7.5.2,链接,https://search.museums.ualberta.ca/21-27269,url
2005.5.24.1,博物馆,亚伯达大学,museum
2010.20.1.8.5,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_008_005_s20-02v01.jpg,images
2004.19.34,博物馆,亚伯达大学,museum
2005.5.416.2,链接,https://search.museums.ualberta.ca/21-21026,url
2005.5.261.2,博物馆,亚伯达大学,museum
2005.5.128,博物馆,亚伯达大学,museum
2010.20.1.5.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_005_001_s20-02v01.jpg,images
2010.20.1.4.1,博物馆,亚伯达大学,museum
2009.8.1,图片,https://media.museums.ualberta.ca/UAAC/ppt/2009/09_008_001s01v01d02.jpg,images
2005.5.578.2,链接,https://search.museums.ualberta.ca/21-20662,url
2005.5.430,链接,https://search.museums.ualberta.ca/21-19652,url
2004.19.1.1.32,博物馆,亚伯达大学,museum
2005.5.149,链接,https://search.museums.ualberta.ca/21-19371,url
2005.5.460,博物馆,亚伯达大学,museum
2011.16.1.1,链接,https://search.museums.ualberta.ca/21-24244,url
2004.19.79.11,链接,https://search.museums.ualberta.ca/21-20470,url
2004.19.15.2.2,图片,https://media.museums.ualberta.ca/UAAC/full/2004/19-15-2-2_1.jpg,images
2005.5.174,博物馆,亚伯达大学,museum
2005.5.53,博物馆,亚伯达大学,museum
2005.5.447,链接,https://search.museums.ualberta.ca/21-19669,url
2005.5.299,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_299_re_m01_s23-01v01.jpg,images
2005.5.592.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_592_002_ve_s23-03v01.jpg,images
2004.19.69,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_564_002_ve_s19-12v01.jpg,images
2005.5.571.1,博物馆,亚伯达大学,museum
2004.19.38.18,链接,https://search.museums.ualberta.ca/21-20417,url
2005.5.240.1,博物馆,亚伯达大学,museum
2004.19.38.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_002_s21-10v01.jpg,images
2004.19.1.1.23,链接,https://search.museums.ualberta.ca/21-20211,url
2005.5.588,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_588_002_re_s19-12v01.jpg,images
2010.16.1.14,图片,https://media.museums.ualberta.ca/UAAC/ppt/2010/10_016_001_014s01v01.jpg,images
2005.5.216,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_216_s19-12v01.jpg,images
2005.5.554.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_554_002_ve_s19-12v01.jpg,images
2004.19.92,链接,https://search.museums.ualberta.ca/21-19157,url
2005.5.578.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_578_001_ve_s19-12v01.jpg,images
2010.20.1.3.1,链接,https://search.museums.ualberta.ca/21-23691,url
2005.5.641.1,链接,https://search.museums.ualberta.ca/21-20865,url
2005.5.538,博物馆,亚伯达大学,museum
2010.20.1.8.3,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_008_003_s20-02v01.jpg,images
2005.5.211,链接,https://search.museums.ualberta.ca/21-19433,url
2004.19.73.3,博物馆,亚伯达大学,museum
2005.5.369,链接,https://search.museums.ualberta.ca/21-19591,url
2005.5.631,博物馆,亚伯达大学,museum
2005.5.88.6,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_088_006_ve_s20-02v01.jpg,images
2005.5.449,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_449_ve_s19-12v01.jpg,images
2005.5.55,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_055_s19-12v01.jpg,images
2005.5.512.2,链接,https://search.museums.ualberta.ca/21-20806,url
2010.20.1.7.2,链接,https://search.museums.ualberta.ca/21-23716,url
2005.5.505,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_505_s19-12v01.jpg,images
2005.5.621.4,博物馆,亚伯达大学,museum
2004.19.65,链接,https://search.museums.ualberta.ca/21-19130,url
2005.5.379.2,链接,https://search.museums.ualberta.ca/21-20955,url
2005.5.596.1.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_087_004_ve_s20-02v01.jpg,images
2005.5.247,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_247_002_re_s23-03v01.jpg,images
2005.5.291,链接,https://search.museums.ualberta.ca/21-19513,url
2005.5.148,博物馆,亚伯达大学,museum
2005.12.73,链接,https://search.museums.ualberta.ca/13-171451,url
2004.19.68.2,博物馆,亚伯达大学,museum
2005.5.280.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_280_001_ve_g02_s22-02v01.jpg,images
2004.19.9.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_002_s21-10v01.jpg,images
2005.5.501,博物馆,亚伯达大学,museum
2004.19.11.9,博物馆,亚伯达大学,museum
2005.5.559.2,博物馆,亚伯达大学,museum
2005.5.153.1,链接,https://search.museums.ualberta.ca/21-20948,url
2005.5.559,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_559_002_re_s19-12v01.jpg,images
2005.5.621.6.2.1,链接,https://search.museums.ualberta.ca/21-21049,url
2004.19.71.1,链接,https://search.museums.ualberta.ca/21-20425,url
2005.5.108,链接,https://search.museums.ualberta.ca/21-19330,url
2005.5.564.1.2,博物馆,亚伯达大学,museum
2005.5.395.7,链接,https://search.museums.ualberta.ca/21-20962,url
2005.5.139,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_139_re_d01_s19-12v01.jpg,images
2010.20.1.6,链接,https://search.museums.ualberta.ca/21-23673,url
2004.19.13,博物馆,亚伯达大学,museum
2005.5.357,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_357_ve_s21-03v01.jpg,images
2005.5.592.1.2,博物馆,亚伯达大学,museum
2005.5.237,博物馆,亚伯达大学,museum
2005.5.42.1,博物馆,亚伯达大学,museum
2005.5.230,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_001_op_s19-12v01.jpg,images
2004.19.86,链接,https://search.museums.ualberta.ca/21-19151,url
2010.20.1.5,博物馆,亚伯达大学,museum
2005.5.244,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_012_s21-10v01.jpg,images
2005.5.506.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_506_002_s19-12v01.jpg,images
2004.19.29.2.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_599_002_ve_s19-12v01.jpg,images
2004.19.38.23,链接,https://search.museums.ualberta.ca/21-20422,url
2005.5.337.2.2,博物馆,亚伯达大学,museum
2005.5.594.2,链接,https://search.museums.ualberta.ca/21-20701,url
2004.19.79.2,链接,https://search.museums.ualberta.ca/21-20461,url
2005.5.206,博物馆,亚伯达大学,museum
2005.5.588,博物馆,亚伯达大学,museum
2004.19.1.1.46,链接,https://search.museums.ualberta.ca/21-20255,url
2005.5.171,博物馆,亚伯达大学,museum
2005.5.84.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_084_001_ve_s19-12v01.jpg,images
2005.5.298,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_298_re_s23-01v01.jpg,images
2005.5.166,链接,https://search.museums.ualberta.ca/21-19388,url
2005.5.596.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_596_001_ve_s23-03v01.jpg,images
2004.19.29,博物馆,亚伯达大学,museum
2004.19.1.1.16,链接,https://search.museums.ualberta.ca/21-20162,url
2005.5.433.3,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_433_003_re_m01_s20-02v01.jpg,images
2005.5.500,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_052_s21-03v01.jpg,images
2010.20.1.6.6,博物馆,亚伯达大学,museum
2005.5.632.2,链接,https://search.museums.ualberta.ca/21-21057,url
2004.19.1.1.18,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_018_s21-03v01.jpg,images
2005.5.426.1,博物馆,亚伯达大学,museum
2004.19.24,链接,https://search.museums.ualberta.ca/21-19089,url
2005.5.35,链接,https://search.museums.ualberta.ca/21-19257,url
2005.5.97,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_097_re_s21-03v01.jpg,images
2005.5.171,链接,https://search.museums.ualberta.ca/21-19393,url
2005.5.292,博物馆,亚伯达大学,museum
2005.5.88.4,链接,https://search.museums.ualberta.ca/21-20911,url
2004.19.68.1.3,链接,https://search.museums.ualberta.ca/21-19870,url
2004.19.53,链接,https://search.museums.ualberta.ca/21-19118,url
2005.5.484,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_484_re_s21-03v01.jpg,images
2005.5.209,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_209_ve_s20-02v01.jpg,images
2005.5.630,博物馆,亚伯达大学,museum
2005.5.616,博物馆,亚伯达大学,museum
2005.5.60,博物馆,亚伯达大学,museum
2004.19.2.4,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_004_s21-10v01.jpg,images
2005.5.401,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_401_ve_s20-02v01.jpg,images
2004.19.3.21,链接,https://search.museums.ualberta.ca/21-20108,url
2005.5.381.1,博物馆,亚伯达大学,museum
2004.19.18,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_018_g05_s21-10v01.jpg,images
2005.5.479,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_479_re_op_s19-12v01.jpg,images
2004.19.88,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_543_002_re_s19-12v01.jpg,images
2005.5.47,链接,https://search.museums.ualberta.ca/21-19269,url
2004.19.79.6,链接,https://search.museums.ualberta.ca/21-20465,url
2005.5.122,博物馆,亚伯达大学,museum
2005.5.173,链接,https://search.museums.ualberta.ca/21-19395,url
2004.19.44,链接,https://search.museums.ualberta.ca/21-19109,url
2005.5.145.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_145_001_re_s21-03v01.jpg,images
2004.19.1.1.17,博物馆,亚伯达大学,museum
2004.19.2.21,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_021_s21-10v01.jpg,images
2004.19.68.1.7,链接,https://search.museums.ualberta.ca/21-19876,url
2004.19.70,链接,https://search.museums.ualberta.ca/21-19135,url
2005.5.599.1.1,链接,https://search.museums.ualberta.ca/21-20751,url
2005.5.84.2,博物馆,亚伯达大学,museum
2005.5.560.1.1,链接,https://search.museums.ualberta.ca/21-20645,url
2022.7.6,链接,https://search.museums.ualberta.ca/21-27265,url
2005.5.183,链接,https://search.museums.ualberta.ca/21-19405,url
2009.8.1,博物馆,亚伯达大学,museum
2005.5.382.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_034_ve_s19-12v01.jpg,images
2005.5.108,博物馆,亚伯达大学,museum
2005.5.597,博物馆,亚伯达大学,museum
2004.19.1.1.14,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_014_s21-03v01.jpg,images
2005.5.562.1.2,链接,https://search.museums.ualberta.ca/21-20720,url
2005.5.486,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_486_re_s22-02v01.jpg,images
2004.19.2.8,链接,https://search.museums.ualberta.ca/21-19954,url
2004.19.72.9,链接,https://search.museums.ualberta.ca/21-20443,url
2004.19.52.2,博物馆,亚伯达大学,museum
2005.5.532,链接,https://search.museums.ualberta.ca/21-19754,url
2005.5.510,链接,https://search.museums.ualberta.ca/21-19732,url
2005.5.462,博物馆,亚伯达大学,museum
2005.5.67,链接,https://search.museums.ualberta.ca/21-19289,url
2004.19.1.1.56,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_056_s21-03v01.jpg,images
2005.5.264,链接,https://search.museums.ualberta.ca/21-19486,url
2009.8.11.3,博物馆,亚伯达大学,museum
2004.19.79.7,链接,https://search.museums.ualberta.ca/21-20466,url
2005.5.79,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_079_ve_s21-03v01.jpg,images
2005.5.74,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_074_ve_s19-12v01.jpg,images
2010.16.1.9,博物馆,亚伯达大学,museum
2005.5.516,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_516_ve_g01_s23-01v01.jpg,images
2005.5.564.1.1,链接,https://search.museums.ualberta.ca/21-20723,url
2005.5.595.1.2,博物馆,亚伯达大学,museum
2005.5.405,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_405_ve_s20-02v01.jpg,images
2010.21.10,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_024_s21-03v01.jpg,images
2004.19.34,链接,https://search.museums.ualberta.ca/21-19099,url
2004.19.1.1.3,链接,https://search.museums.ualberta.ca/21-20148,url
2005.5.621.5.2.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_052_s21-03v01.jpg,images
2005.5.621.4,链接,https://search.museums.ualberta.ca/21-21038,url
2005.5.448.5,博物馆,亚伯达大学,museum
2005.5.265,博物馆,亚伯达大学,museum
2005.5.598.1,博物馆,亚伯达大学,museum
2010.20.1.1.5,博物馆,亚伯达大学,museum
2005.5.512,博物馆,亚伯达大学,museum
2004.19.36,博物馆,亚伯达大学,museum
2004.19.1.1.40,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_040_s21-03v01.jpg,images
2011.16.1.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2011/2011_016_001_001_ve_d01_s19-12v01.jpg,images
2004.19.19,链接,https://search.museums.ualberta.ca/21-19084,url
2004.19.2.6,博物馆,亚伯达大学,museum
2005.5.584.2,博物馆,亚伯达大学,museum
2005.5.88.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_088_002_ve_alt-ex2_s20-02v01.jpg,images
2005.5.506,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_161_ve_s19-12v01.jpg,images
2005.5.87.5,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_087_005_ve_s20-02v01.jpg,images
2004.19.9.6,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_006_s21-10v01.jpg,images
2004.19.68,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_001_003_s20-02v01.jpg,images
2005.5.337,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_337_d01_s20-02v01.jpg,images
2010.16.1.13,图片,https://media.museums.ualberta.ca/UAAC/ppt/2010/10_016_001_013s01v01.jpg,images
2005.5.492,博物馆,亚伯达大学,museum
2005.5.604.1,博物馆,亚伯达大学,museum
2005.5.558,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_558_002_re_s23-03v01.jpg,images
2005.5.383,博物馆,亚伯达大学,museum
2005.5.158,链接,https://search.museums.ualberta.ca/21-19380,url
2005.5.607.1,链接,https://search.museums.ualberta.ca/21-20764,url
2005.5.307,链接,https://search.museums.ualberta.ca/21-19529,url
2004.19.85.1,博物馆,亚伯达大学,museum
2005.5.237,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_237_ve_s20-02v01.jpg,images
2005.5.112.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_112_002_s19-12v01.jpg,images
2004.19.76.2.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_609_ve_s19-12v01.jpg,images
2005.5.404,博物馆,亚伯达大学,museum
2005.5.341,链接,https://search.museums.ualberta.ca/21-19563,url
2005.5.606.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_448_003_ve_s20-02v01.jpg,images
2005.5.594,博物馆,亚伯达大学,museum
2004.19.3.20,链接,https://search.museums.ualberta.ca/21-20094,url
2005.5.99,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_099_ve_s21-03v01.jpg,images
2005.5.595.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_595_001_ve_s19-12v01.jpg,images
2005.5.428,博物馆,亚伯达大学,museum
2005.5.470,链接,https://search.museums.ualberta.ca/21-19692,url
2022.7.6.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2022/2022_007_006_001_ve_s23-03v01.jpg,images
2005.5.319,博物馆,亚伯达大学,museum
2004.19.2.12,链接,https://search.museums.ualberta.ca/21-19960,url
2004.19.2.11,链接,https://search.museums.ualberta.ca/21-19959,url
2005.5.607.2,博物馆,亚伯达大学,museum
2005.5.514,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_514_g02_s22-02v01.jpg,images
2005.5.629,博物馆,亚伯达大学,museum
2005.5.309,博物馆,亚伯达大学,museum
2004.19.2.24,链接,https://search.museums.ualberta.ca/21-19998,url
2005.5.633,博物馆,亚伯达大学,museum
2005.5.549,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_549_002_re_s19-12v01.jpg,images
2004.19.2.7,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_007_s21-10v01.jpg,images
2004.19.72.3,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_072_003_s21-03v01.jpg,images
2005.5.223,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_223_ve_s21-03v01.jpg,images
2004.19.71.2,链接,https://search.museums.ualberta.ca/21-20426,url
2005.5.595.2,链接,https://search.museums.ualberta.ca/21-20705,url
2004.19.2.16,链接,https://search.museums.ualberta.ca/21-19968,url
2005.5.343.2,链接,https://search.museums.ualberta.ca/21-20792,url
2005.5.383,链接,https://search.museums.ualberta.ca/21-19605,url
2005.5.512.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_512_001_s19-12v01.jpg,images
2005.5.147.1,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_147_001_re_s22-02v01.jpg,images
2005.5.588.1.2,链接,https://search.museums.ualberta.ca/21-20685,url
2004.19.81,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_081_s22-02v01.jpg,images
2015.8.1,博物馆,亚伯达大学,museum
2005.5.161,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_161_ve_s19-12v01.jpg,images
2005.5.26,链接,https://search.museums.ualberta.ca/21-19248,url
2005.5.341,博物馆,亚伯达大学,museum
2005.5.323,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_323_ve_s21-03v01.jpg,images
2005.5.378,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_378_re_s21-03v01.jpg,images
2010.20.1.2.5,博物馆,亚伯达大学,museum
2004.19.11.6,博物馆,亚伯达大学,museum
2005.5.244.2,博物馆,亚伯达大学,museum
2004.19.68.2,链接,https://search.museums.ualberta.ca/21-19911,url
2004.19.1.1.47,博物馆,亚伯达大学,museum
2004.19.15.2,博物馆,亚伯达大学,museum
2005.5.76,链接,https://search.museums.ualberta.ca/21-19298,url
2010.20.1.5.3,图片,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_005_003_s20-02v01.jpg,images
2004.19.73.2,博物馆,亚伯达大学,museum
2005.5.515,博物馆,亚伯达大学,museum
2005.5.285,链接,https://search.museums.ualberta.ca/21-19507,url
2004.19.85.4.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_564_002_ve_s19-12v01.jpg,images
2004.19.15.2,链接,https://search.museums.ualberta.ca/21-20521,url
2005.5.564.1,博物馆,亚伯达大学,museum
2004.19.3.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_002_s21-03v01.jpg,images
2005.5.245.1,博物馆,亚伯达大学,museum
2005.5.380.2,图片,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_295_003_re_s22-02v01.jpg,images
2005.5.528,链接,https://search.museums.ualberta.ca/21-19750,url
2005.5.87.4,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_087_004_ve_s20-02v01.jpg,images
2004.19.1.1.50,链接,https://search.museums.ualberta.ca/21-20259,url
2005.5.351,博物馆,亚伯达大学,museum
2005.5.457,链接,https://search.museums.ualberta.ca/21-19679,url
2005.5.92,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_092_d01_s19-12v01.jpg,images
2005.5.261.1,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_261_001_d02_s19-12v01.jpg,images
2005.5.508,链接,https://search.museums.ualberta.ca/21-19730,url
2005.5.560.2,图片,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_560_002_ve_s19-12v01.jpg,images
2004.19.2.39,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_039_s21-10v01.jpg,images
2005.5.402.2,博物馆,亚伯达大学,museum
2004.19.68.1.35,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_035_d01_s21-03v01.jpg,images
2005.5.43,链接,https://search.museums.ualberta.ca/21-19265,url
2005.5.463,博物馆,亚伯达大学,museum
2004.19.71.9,图片,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_071_009_s21-03v01.jpg,images
2004.19.72.13,链接,https://search.museums.ualberta.ca/21-20447,url
