Subject,Predicate,Object,ObjectLabel
S2003.8.1478,博物馆,史密斯,museum
S2003.8.2790.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7659_01,images
FSC-P-6331,博物馆,史密斯,museum
S2021.5.101,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2021.5.101_001,images
S2003.8.3086,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7957_21,images
FSC-GR-779.102,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8413_15,images
FSC-P-4296,博物馆,史密斯,museum
S2021.5.60a-b,博物馆,史密斯,museum
S2003.8.2063,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7539_29,images
FSC-P-4932,博物馆,史密斯,museum
S1987.288,博物馆,史密斯,museum
S2003.8.3232,博物馆,史密斯,museum
S2003.8.799,博物馆,史密斯,museum
S1993.11,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8274_20,images
S1999.7,博物馆,史密斯,museum
S2019.6.18,博物馆,史密斯,museum
FSC-P-4453,博物馆,史密斯,museum
F1939.64a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5083_02,images
FSC-P-5818,博物馆,史密斯,museum
F1992.31,博物馆,史密斯,museum
F1906.283,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7905_04,images
FSC-T-56a-c,博物馆,史密斯,museum
F1908.27b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6771_05_frame,images
FSC-T-47a-c,博物馆,史密斯,museum
FSC-P-6616,博物馆,史密斯,museum
S2003.8.1811,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8195_20,images
S2003.8.1860,博物馆,史密斯,museum
S2003.8.2790.21,博物馆,史密斯,museum
S2003.8.1327,博物馆,史密斯,museum
F1931.7,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8223_18,images
S2004.72,博物馆,史密斯,museum
S2003.8.1102,博物馆,史密斯,museum
S2003.8.454,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7614_10,images
S2003.8.537,博物馆,史密斯,museum
FSC-P-4437,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4437R,images
S2019.3.1897,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.1897_001,images
FSC-GR-705.49,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8398_13,images
FSC-P-6440,博物馆,史密斯,museum
F1919.7a-b,博物馆,史密斯,museum
F1999.22,博物馆,史密斯,museum
S2003.8.1430,博物馆,史密斯,museum
FSC-P-6729,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_6729,images
S2003.8.2850,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7595_36,images
S2003.8.435,博物馆,史密斯,museum
S2003.8.500,博物馆,史密斯,museum
F1905.216,博物馆,史密斯,museum
S1990.66,博物馆,史密斯,museum
FSC-P-4926,博物馆,史密斯,museum
S2003.8.1491,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7439_05,images
S2003.8.2128,博物馆,史密斯,museum
S2003.8.1990,博物馆,史密斯,museum
S2003.8.286,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7594_15,images
FSC-P-6540,博物馆,史密斯,museum
FSC-P-6630,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6630_1,images
F1916.677,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8542_39,images
FSC-P-4967,博物馆,史密斯,museum
FSC-P-4901,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4901,images
S2012.9.891,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5724_09,images
S2003.8.2189,博物馆,史密斯,museum
S2003.8.695,博物馆,史密斯,museum
S2003.8.2007,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7515_15,images
S2003.8.3293,博物馆,史密斯,museum
S2003.8.74,博物馆,史密斯,museum
FSC-M-68,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-M-68_1-000001,images
S2006.10,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7219_04-000001,images
S2012.9.4394a-c,博物馆,史密斯,museum
F1906.105,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5155_08,images
S2003.8.1886,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7568_06,images
S2019.6.27,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.6.27_001,images
S2003.8.3460,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7733_30,images
S2003.8.506,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7567_07,images
S2016.22,博物馆,史密斯,museum
S2003.8.934,博物馆,史密斯,museum
S2003.8.616,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7524_26,images
F1939.47b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6558_03,images
F2018.4.20a-e,博物馆,史密斯,museum
S2003.8.1623,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7688_17,images
S2003.8.2579,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8209_15,images
F2018.4.5a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-RLS2018.21.5a-c_001,images
F1915.262,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8542_21,images
S2003.8.3744,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8308_02,images
S2003.8.3449,博物馆,史密斯,museum
FSC-GR-705.15,博物馆,史密斯,museum
F1918.10,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7758_05,images
FSC-P-6410,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6410v1,images
S2003.8.467,博物馆,史密斯,museum
S2003.8.1265,博物馆,史密斯,museum
S1995.15,博物馆,史密斯,museum
S2003.8.695,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7561_23,images
S2003.8.599,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.599_001,images
F1949.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6321_04,images
S2003.8.3833.32,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_07,images
S2003.8.2456,博物馆,史密斯,museum
FSC-P-4435,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4435v,images
S2003.8.3833.30,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_05,images
S2003.8.3647,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7968_14,images
S2003.8.398,博物馆,史密斯,museum
FSC-P-4479,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4479,images
F1934.18,博物馆,史密斯,museum
F2021.4.25.6a-b,博物馆,史密斯,museum
S2003.8.1880,博物馆,史密斯,museum
S2003.8.1088,博物馆,史密斯,museum
S2003.8.3742.16,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8307_09,images
FSC-O-53,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-O-53,images
S2003.8.310,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7594_24,images
S2003.8.885,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7526_06,images
F1911.156s,博物馆,史密斯,museum
FSC-P-6669,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_6669,images
F1932.24,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6915_05,images
F1905.178,博物馆,史密斯,museum
S2020.5.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-ELS2017.2.30_001,images
FSC-P-6583,博物馆,史密斯,museum
S2013.28.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7620_03,images
S2003.8.2701,博物馆,史密斯,museum
S2003.8.2852,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7576_30,images
FSC-P-6495,博物馆,史密斯,museum
F1932.7,博物馆,史密斯,museum
F2019.5.1a-j,博物馆,史密斯,museum
S2003.8.3833.60,博物馆,史密斯,museum
S2021.5.302,博物馆,史密斯,museum
FSC-P-6478,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6478-1,images
F1958.17a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7877_37,images
S1992.77.1a-b,博物馆,史密斯,museum
S2003.8.3466,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7712_27,images
S2003.8.2535,博物馆,史密斯,museum
F1992.12,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6745_07,images
S2003.8.2528,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7957_13,images
S2003.8.403,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7662_09,images
S2003.8.466,博物馆,史密斯,museum
S2003.8.247,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7684_17,images
FSC-GR-779.102,博物馆,史密斯,museum
S2003.8.1577,博物馆,史密斯,museum
S2003.8.1426,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7811_17,images
S2003.8.86,博物馆,史密斯,museum
F1930.64,博物馆,史密斯,museum
F1916.663,博物馆,史密斯,museum
F1911.156c,博物馆,史密斯,museum
FSC-P-5349,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5349_1,images
S2003.8.1183,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7547_18,images
S2003.8.2669,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7961_14,images
S2003.8.366,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7686_24,images
S2003.8.42,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7712_15,images
F1917.243,博物馆,史密斯,museum
F1903.124,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5615_09,images
S2004.92,博物馆,史密斯,museum
S2003.8.2620,博物馆,史密斯,museum
FSC-P-4323,博物馆,史密斯,museum
S1997.140a-g,博物馆,史密斯,museum
FSC-P-6761,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_6761,images
S2003.8.3540,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8217_14,images
S2003.8.741,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7529_24,images
F1917.414,博物馆,史密斯,museum
F1913.163,博物馆,史密斯,museum
F2021.4.22a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2021.4.22a-c_001,images
S2020.5.16,博物馆,史密斯,museum
F1915.296,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8183_15,images
FSC-P-5791,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5791_1,images
S2003.8.1400,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7605_08,images
S2003.8.1767,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7812_03,images
FSC-P-6287,博物馆,史密斯,museum
S1992.40,博物馆,史密斯,museum
S2003.8.1230,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7633_14,images
F1913.56,博物馆,史密斯,museum
FSC-GR-705.38,博物馆,史密斯,museum
S2003.8.2163,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7634_05,images
F1911.163t,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7271_22,images
S2003.8.1210,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7686_28,images
F1898.52a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5647_04,images
S2003.8.3741.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8285_19,images
FSC-P-5725,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5725_1,images
FSC-P-6670,博物馆,史密斯,museum
S2003.8.1307,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7688_02,images
S2003.8.705,博物馆,史密斯,museum
S2021.5.41,博物馆,史密斯,museum
S2003.8.1008,博物馆,史密斯,museum
S2003.8.217,博物馆,史密斯,museum
S2003.8.2854,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7628_05,images
S2003.8.3825,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7968_27,images
S2003.8.631,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7524_37,images
S2003.8.2963,博物馆,史密斯,museum
S2003.8.3181,博物馆,史密斯,museum
F1998.5.2-3,博物馆,史密斯,museum
S2003.8.726,博物馆,史密斯,museum
F1915.304,博物馆,史密斯,museum
FSC-P-4399,博物馆,史密斯,museum
F1953.15,博物馆,史密斯,museum
S2003.8.2959,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7977_12,images
S2003.8.583,博物馆,史密斯,museum
S2003.8.816,博物馆,史密斯,museum
S2003.8.2002,博物馆,史密斯,museum
S2003.8.781,博物馆,史密斯,museum
S1993.4,博物馆,史密斯,museum
S2018.1.73,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-RLS2018.3.12_001crop,images
S2003.8.3132,博物馆,史密斯,museum
S2003.8.1326,博物馆,史密斯,museum
S2003.8.892,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7526_15,images
FSC-P-4318,博物馆,史密斯,museum
S2003.8.281,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7594_09,images
S2012.9.324,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7645_45,images
S2018.30a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7615_14,images
FSC-GR-705.17,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8397_02,images
S2003.8.2734,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7813_16,images
FSC-P-6549,博物馆,史密斯,museum
FSC-L-49a-d,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-L-49a-d_001,images
F1902.271,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8546_02,images
S2003.8.2088,博物馆,史密斯,museum
F1907.287,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7586_18,images
FSC-P-5716,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5716_1,images
S2022.1.9,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2022.1.9_001,images
F1937.24,博物馆,史密斯,museum
F1898.61,博物馆,史密斯,museum
S1987.922,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7420_01,images
S2003.8.3123,博物馆,史密斯,museum
F1993.15.47,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1993.15.47_001-000002,images
F2014.8.45.3,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2014.8.45.3_001,images
S2003.8.3030,博物馆,史密斯,museum
S2003.8.2396,博物馆,史密斯,museum
FSC-P-5740,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5740_1,images
S2003.8.2341,博物馆,史密斯,museum
S2003.8.2789,博物馆,史密斯,museum
F1916.686f,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7912_15,images
F1893.35,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5323_02,images
S2003.8.2790.2,博物馆,史密斯,museum
F1911.594,博物馆,史密斯,museum
S1995.69,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7409_22,images
FSC-P-5758,博物馆,史密斯,museum
S2003.8.1713,博物馆,史密斯,museum
S2003.8.2790.23,博物馆,史密斯,museum
S2003.8.34,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7712_05,images
S2003.8.2257,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7577_26,images
S2003.8.2418,博物馆,史密斯,museum
S2006.10,博物馆,史密斯,museum
S2003.8.1330,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7789_20,images
S2003.8.2075,博物馆,史密斯,museum
FSC-P-5739,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5739_1,images
S2003.8.226,博物馆,史密斯,museum
F2001.8a-d,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2001.8a-d_002,images
F1908.171,博物馆,史密斯,museum
F1967.25,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1967.25_002,images
FSC-P-4947,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4947,images
S2003.8.2727,博物馆,史密斯,museum
S2003.8.1436,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7702_17,images
S2003.8.1686,博物馆,史密斯,museum
S2012.4a-e,博物馆,史密斯,museum
FSC-P-5761,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5761_1,images
FSC-P-6672,博物馆,史密斯,museum
S2003.8.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7684_04,images
S2003.8.484,博物馆,史密斯,museum
S2003.8.533,博物馆,史密斯,museum
S2003.8.809,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7561_29,images
F1904.33,博物馆,史密斯,museum
S2003.8.3187,博物馆,史密斯,museum
F1905.307a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8199_12-000001,images
S1995.118.12,博物馆,史密斯,museum
S2003.8.648,博物馆,史密斯,museum
S2013.2.64,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2013.2.64_001,images
F1907.84a-b,博物馆,史密斯,museum
FSC-P-5044,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_5044,images
S2003.8.1937,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7627_04,images
F1915.266,博物馆,史密斯,museum
S2018.2.78,博物馆,史密斯,museum
FSC-P-4334,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4334,images
S2003.8.1247,博物馆,史密斯,museum
S2003.8.3507,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8217_05,images
S2003.8.2926,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7659_13,images
S2003.8.1355,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7790_15,images
S2012.9.4744,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8162_01,images
FSC-P-6533,博物馆,史密斯,museum
F1916.72,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5774_07,images
S2003.8.1337,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7789_27,images
S2003.8.1561,博物馆,史密斯,museum
S2003.8.1728,博物馆,史密斯,museum
S1987.718,博物馆,史密斯,museum
F1939.60,博物馆,史密斯,museum
S2003.8.3418,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7609_08,images
S2003.8.2698,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7699_17,images
F1902.195-196,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1902.195-196_001,images
FSC-L-40.1a-d-3a-d,博物馆,史密斯,museum
S2003.8.2632,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7960_26,images
F1901.156,博物馆,史密斯,museum
F1893.81,博物馆,史密斯,museum
S2021.5.293,博物馆,史密斯,museum
S2003.8.2699,博物馆,史密斯,museum
F1898.46,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8101_04,images
S2003.8.967,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7959_17,images
S2003.8.305,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7537_26,images
S2003.8.1874,博物馆,史密斯,museum
S2003.8.440,博物馆,史密斯,museum
S2003.8.3805,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8369_22,images
S2004.17,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7278_34,images
FSC-P-4324,博物馆,史密斯,museum
F1887.10,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6202_01,images
S2003.8.1442,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7702_22,images
S2007.33,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7319_46,images
S2003.8.1893,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7514_23,images
S2003.8.2617,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7812_20,images
S2003.8.859,博物馆,史密斯,museum
S2003.8.1456,博物馆,史密斯,museum
FSC-P-6544,博物馆,史密斯,museum
FSC-L-43.1a-b-5a-b,博物馆,史密斯,museum
FSC-P-2937,博物馆,史密斯,museum
S2019.3.1351,博物馆,史密斯,museum
S1995.118.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1995.118.1_001,images
S2003.8.3040,博物馆,史密斯,museum
S2003.8.3833.46,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_21,images
S2003.8.558,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7527_14,images
S2003.8.1700,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7949_10,images
FSC-P-6574,博物馆,史密斯,museum
FSC-P-4346,博物馆,史密斯,museum
S2003.8.2322,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7612_07,images
S2003.8.250,博物馆,史密斯,museum
S2003.8.2477,博物馆,史密斯,museum
S2003.8.979,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7960_08,images
S2003.8.1765,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7812_01,images
S2003.8.2486,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7658_14,images
F1952.22,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7913_28,images
S2003.8.1749,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7954_26,images
FSC-P-4536,博物馆,史密斯,museum
S1995.79,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7409_31,images
F1906.256,博物馆,史密斯,museum
FSC-T-63a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-T-63a-c_002,images
S2003.8.2171,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7634_11,images
S2003.8.2773,博物馆,史密斯,museum
F1913.166,博物馆,史密斯,museum
S2003.8.917,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7527_20,images
FSC-GR-705.56a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8530_19,images
S2003.8.269,博物馆,史密斯,museum
F1907.86.5,博物馆,史密斯,museum
FSC-P-5488,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5488V,images
F1893.82,博物馆,史密斯,museum
S2003.8.3402,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7977_16,images
F1930.25,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7778_09,images
S2003.8.2790.25,博物馆,史密斯,museum
FSC-T-23,博物馆,史密斯,museum
FSC-P-6554,博物馆,史密斯,museum
F1998.76.76,博物馆,史密斯,museum
S2019.3.36,博物馆,史密斯,museum
S2003.8.1593,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7608_18,images
FSC-T-76a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-T-76a-c_002,images
S2018.2.85,博物馆,史密斯,museum
F1911.185,博物馆,史密斯,museum
S2003.8.1745,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7956_30,images
S2003.8.1669,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7956_08,images
FSC-P-6537,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6537-1,images
S2003.8.959,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7959_09,images
S2003.8.80,博物馆,史密斯,museum
FSC-P-6479,博物馆,史密斯,museum
FSC-P-5796,博物馆,史密斯,museum
FSC-GR-705.14,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8396_29,images
S2003.8.356,博物馆,史密斯,museum
S2003.8.536,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7567_17,images
S2000.9.1-2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2000.9.1-2_001,images
F1894.8,博物馆,史密斯,museum
S2003.8.2693,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7699_11,images
S2003.8.3218,博物馆,史密斯,museum
S2003.8.3414,博物馆,史密斯,museum
S2003.8.1628,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7939_18,images
F2007.12,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6731_04,images
FSC-P-6287,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6287,images
F1916.646,博物馆,史密斯,museum
S2003.8.3750,博物馆,史密斯,museum
F1916.576a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7456_24,images
S2003.8.3420,博物馆,史密斯,museum
FSC-GR-705.52,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8398_16,images
S2003.8.3552,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7714_09,images
S2013.17,博物馆,史密斯,museum
FSC-P-5455,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5455R,images
S2018.2.75,博物馆,史密斯,museum
S2019.3.794,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.794_001,images
S2003.8.372,博物馆,史密斯,museum
F1915.298,博物馆,史密斯,museum
S2003.8.2864,博物馆,史密斯,museum
F1991.5,博物馆,史密斯,museum
S2003.8.2139,博物馆,史密斯,museum
S2003.8.2943,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7628_28,images
S2003.8.3233,博物馆,史密斯,museum
F1935.1,博物馆,史密斯,museum
F2021.3.2a-bb,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2021.3.2a-bb_013-000001,images
S2003.8.2136,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7613_22,images
S2003.8.318,博物馆,史密斯,museum
S2003.8.3514,博物馆,史密斯,museum
S1997.87,博物馆,史密斯,museum
S2003.8.2885,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7733_12,images
S2003.8.1123,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.1123_001,images
FSC-P-4928,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4928,images
S2003.8.502,博物馆,史密斯,museum
FSC-P-6486,博物馆,史密斯,museum
S2003.8.678,博物馆,史密斯,museum
S2003.8.565,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7561_13,images
S2003.8.1448,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7702_28,images
S1995.75,博物馆,史密斯,museum
S2003.8.3469,博物馆,史密斯,museum
S2003.8.2605,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8209_20,images
S2003.8.2325,博物馆,史密斯,museum
S2003.8.2813,博物馆,史密斯,museum
S2003.8.3769,博物馆,史密斯,museum
S2012.9.4578,博物馆,史密斯,museum
FSC-P-4964,博物馆,史密斯,museum
S2003.8.416,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7955_03,images
S2003.8.1883,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7514_20,images
S2019.6.16,博物馆,史密斯,museum
F1906.253,博物馆,史密斯,museum
F1985.20a-b,博物馆,史密斯,museum
S1999.93a-c,博物馆,史密斯,museum
S2003.8.1404,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7605_11,images
S2003.8.2570,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7792_14,images
S2003.8.3664,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7793_10,images
F1894.9,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1894.9_001,images
